tiempo,x,y,vx,vy
1.1300000000000008,19.2087967122833,23.130583548960207,14.792718860690135,12.469771864860265
1.1400000000000008,19.356581140610924,23.254670740778902,14.764200686335686,12.347726498413387
1.1500000000000008,19.50408140036524,23.37753927229325,14.735884819322088,12.226039143251244
1.1600000000000008,19.651299504847266,23.49919270386808,14.707769308034461,12.10470585716259
1.1700000000000008,19.798237447927214,23.61963455666698,14.679852217873195,11.983722742021891
1.1800000000000008,19.944897204213035,23.738868313090496,14.65213163092951,11.863085943256323
1.1900000000000008,20.091280729215704,23.856897417209023,14.624605645665852,11.742791649324554
1.2000000000000008,20.23738995951136,23.973725275190578,14.59727237660105,11.622836091207109
1.2100000000000009,20.383226812900332,24.08935525572351,14.570129954000139,11.503215541908148
1.2200000000000009,20.52879318856304,24.203790690434293,14.54317652356881,11.38392631596848
1.2300000000000009,20.674090967212916,24.317034874300504,14.516410246152384,11.264964768989655
1.2400000000000009,20.819122011246304,24.4290910660591,14.489829297439265,11.14632729716895
1.2500000000000009,20.963888164889426,24.539962488610094,14.4634318676688,11.028010336845119
1.260000000000001,21.108391254342457,24.649652329415733,14.437216161343503,10.910010364054719
1.270000000000001,21.252633087920724,24.758163740895316,14.411180396945548,10.792323894098873
1.280000000000001,21.396615456193114,24.86549984081571,14.385322806657522,10.674947481120325
1.290000000000001,21.54034013211769,24.971663712677685,14.359641636087355,10.557877717690626
1.300000000000001,21.683808871174595,25.0766584060982,14.334135143997392,10.441111234407325
1.310000000000001,21.827023411496246,25.180486937188668,14.30880160203755,10.324644699501002
1.320000000000001,21.969985473994907,25.28315228892938,14.283639294482539,10.208474818452027
1.330000000000001,22.112696762487634,25.384657411540108,14.25864651797308,10.092598333616895
1.340000000000001,22.25515896381865,25.48500522284706,14.2338215812611,9.977012023864011
1.350000000000001,22.39737374797922,25.5841986086462,14.209162804958865,9.861712704218794
1.360000000000001,22.539342768224984,25.68224042306309,14.184668521292012,9.746697225517963
1.370000000000001,22.681067661190905,25.7791334889093,14.160337073856468,9.631962474072889
1.380000000000001,22.82255004700375,25.874880598035524,14.136166817379204,9.517505371341896
1.390000000000001,22.96379152939224,25.969484511681447,14.11215611748283,9.403322873611357
1.400000000000001,23.104793695794818,26.062947960822452,14.088303350453977,9.289411971685507
1.410000000000001,23.245558117465173,26.1552736465133,14.064606903015477,9.175769690584811
1.420000000000001,23.386086349575464,26.24646424022881,14.041065172102302,9.06239308925281
1.430000000000001,23.526379931317347,26.336522384201665,14.017676564641262,8.949279260271288
1.440000000000001,23.666440386000794,26.425450691757394,13.994439497334449,8.83642532958368
1.450000000000001,23.80626922115079,26.513251747646656,13.971352396446408,8.723828456226581
1.460000000000001,23.9458679286019,26.599928108374844,13.948413697595042,8.611485832069256
1.470000000000001,24.085237984590783,26.685482302529156,13.92562184554624,8.499394681561027
1.480000000000001,24.224380849846657,26.769916831103163,13.90297529401223,8.387552261486437
1.490000000000001,24.36329796967976,26.85323416781896,13.880472505453644,8.275955860728068
1.500000000000001,24.501990774067874,26.935436759447,13.858111950885332,8.164602800036901
1.5100000000000011,24.6404606777409,27.01652702612366,13.835892109685888,8.053490431810115
1.5200000000000011,24.77870908026357,27.096507361666625,13.813811469410922,7.942616139876199
1.5300000000000011,24.916737366116294,27.17538013388814,13.791868525610086,7.8319773392872785
1.5400000000000011,25.05454690477419,27.253147684906267,13.77006178164786,7.721571476118531
1.5500000000000012,25.192139050784377,27.329812331454118,13.748389748528105,7.611396027274587
1.5600000000000012,25.329515143841476,27.405376365187216,13.726850944722424,7.501448500302793
1.5700000000000012,25.46667650886148,27.47984205298902,13.705443896002313,7.391726433213229
1.5800000000000012,25.603624456053893,27.553211637274682,13.684167135275159,7.282227394305364
1.5900000000000012,25.74036028099232,27.62548733629309,13.663019202424074,7.172948982001222
1.6000000000000012,25.876885264683413,27.696671344427305,13.641998644151617,7.063888824684958
1.6100000000000012,26.013200673634312,27.766765832493384,13.621104013827399,6.955044580548705
1.6200000000000012,26.14930775991857,27.835772948037732,13.600333871339629,6.846413937444588
